time,lat,lon,prcp_mod,tmax_mod,prcp_QR,tmax_QR,prcp_CCA,tmax_CCA
1989-01-30,2,3,4.90472522105125,263.203940782562,0.9141787083371462,269.4780683684223,1.010384022798433,271.28322882575253
1989-01-30,2,4,4.95259304806345,263.144991207926,0.9548385830124739,269.8489255372747,1.160597618602237,272.15095487562866
1989-01-30,2,5,3.63682131405044,263.784246451372,0.9187893360200073,270.8481519189269,1.238653079382579,273.3374635209253
1989-01-30,3,1,2.88555648851843,261.789328130266,0.4852687623712797,267.487587325555,0.0,268.37358422324354
1989-01-30,3,2,5.59821581497929,261.174702164779,1.038931981361356,267.7985053732855,1.1577958719489643,269.9270705792011
1989-01-30,3,3,6.92108454165102,262.861000544449,1.1441109933302778,269.3741729526385,1.0849308498626846,271.18224823842843
1989-01-30,3,4,7.19897514451278,264.320199742494,1.5148992395772103,270.6138963963131,1.2465077053980145,273.755695983634
1989-01-30,3,5,5.77938626332497,264.604315497201,1.3231031808490836,271.75649710069257,1.394241560120414,274.959648204374
1989-01-30,4,1,3.19203593880331,261.875639418409,0.6529803362667481,267.7176370630063,0.788700249172454,268.9894165594552
1989-01-30,4,2,6.17588001907493,261.49715852508,1.0633738516393538,268.207199721937,1.0727059290993948,269.56645100784993
1989-01-30,4,3,7.08123834027464,262.728530410659,1.2801343950453226,269.39844292577527,1.2255027628453716,271.7554609704631
1989-01-30,4,4,8.33503093144049,264.725011806601,1.5535038826191474,271.1873354421818,1.1780258076635337,274.50787047394044
1989-01-30,4,5,7.7279688633519,264.869339970619,1.8157075492208754,272.2498215992091,1.481446260330335,276.8424195914609
1989-01-30,5,1,3.0814651104155,262.894223516771,0.6820656380032506,268.760427083188,0.5981254947125654,269.8936653308625
1989-01-30,5,2,5.40034254108774,263.507724204751,1.2157942043058658,269.76593632948754,0.8415092393290671,272.42629291387146
1989-01-30,5,3,6.48937944303401,264.073976478354,1.273069034241408,270.56316449856695,0.9490747119017915,273.60546294657695
1989-01-30,5,4,7.5897924559072,265.390852877916,1.647398146930573,272.17028205528413,1.4168274556967249,274.78133011702937
1989-01-30,5,5,6.35758652502382,265.851192947276,1.7870243758328357,273.55532878276415,1.4797109640665251,277.0497046090995
1990-01-30,1,1,0.292300565177935,268.2211407697,0.0,273.3155715587678,0.0,271.4052487931957
1990-01-30,1,2,0.745362696907971,269.20582217143,0.06220110216682927,273.7686693776948,0.0,272.8887827137198
1990-01-30,1,3,0.691055336689328,269.645433614838,0.028768011772147155,274.5975974512277,0.0,272.6754754189896
1990-01-30,1,4,0.122086547790608,270.407495371811,0.0,275.5787501484767,0.0,273.5261779766348
1990-01-30,1,5,0.528005488441743,268.713073270692,0.0237180473126933,275.5748644248701,0.0,274.0643332082521
1990-01-30,2,1,0.264333827909056,267.614373005893,0.0,272.024346120513,0.0,271.4196428544566
1990-01-30,2,2,0.838216772774032,269.267803249524,0.027850179060903008,272.9105764823015,0.0,271.9559561144754
1990-01-30,2,3,0.0,270.4051201513,0.0,273.969090515719,0.0,272.3076511909421
1990-01-30,2,4,0.745197002874766,270.117573092505,0.01318152056111377,274.25576833299596,0.0,273.1387813796091
1990-01-30,2,5,0.0,270.095891391344,0.0,275.9364464466831,0.0,273.91465026529534
1990-01-30,3,1,0.0,268.239684405055,0.0,272.67500407624874,0.8821515382069067,270.5739933196845
1990-01-30,3,2,0.0,269.597444576173,0.0,273.05926439512814,0.0,271.02695417406113
1990-01-30,3,3,0.0,270.169479962532,0.0,273.3688530302044,0.0,272.1814284532932
